pH,TDS_mg_L,Turbidity_NTU,Hardness_mg_L,Nitrates_mg_L,Fluoride_mg_L,Iron_mg_L,Total_Coliform_MPN,Ecoli_MPN,Lead_ppb,Arsenic_ppb,potable_label
6.42,1893,1.3,346,40.38,1.06,0.24,31,9,28,15.3,0
8.37,1962,4.9,582,43.63,1.48,0.96,0,0,9.4,9.4,1
12.64,1008,6.8,447,33.21,2.22,0.84,30,8,12.9,14.8,0
7.27,193,0.4,124,17.21,0.35,0.07,0,0,0.6,1.8,1
5.55,1787,5.6,593,44.1,1.62,1.75,40,10,12.1,25.2,0
10.76,2245,7.8,232,45.22,2.52,3.77,23,11,25.3,27.3,0
7.47,152,0.4,73,16.25,0.51,0.13,0,0,1.6,2.9,1
6.78,948,6.3,529,33.9,2.95,0,38,6,24.8,15.1,0
3.99,1127,4,591,31.66,2.96,1.6,39,11,9.5,24.3,0
8.17,1522,4,200,48.26,0.49,2.57,24,10,8.9,4,0
9.42,1458,4.3,258,38.47,1.8,2.06,29,4,14.4,23.1,0
5.07,1813,5.8,680,43.14,0.46,1.18,,,7.8,20.4,0
8.43,1982,4.7,573,43.31,1.45,0.96,0,0,9.6,9.6,1
9.21,2209,5.1,611,54.11,1.93,2.36,18,9,26.6,26.4,0
5.62,1409,7.3,411,66.18,3.66,3.45,22,9,23.6,0,0
7.73,246,0.2,58,13.8,0.35,0.12,,0,1.1,1.8,1
7.48,201,0.7,139,7.46,0.34,0.14,0,0,3.1,3.5,1
7,574,3.6,431,67.5,1.85,2.28,22,6,28.3,24.5,0
8.67,1235,0,556,67.8,0.97,1.83,42,15,26.3,17.4,0
7.32,1592,6.6,432,56.11,0,0,32,14,22.1,30.1,0
7.81,1302,0,515,31.6,2.72,1.76,27,5,11,25.2,0
6.24,1728,3.5,489,25.75,2.56,0,34,14,10.7,14.7,0
6.25,958,2.3,359,56.93,2.02,2.03,23,,24.7,25,0
5.76,997,6.6,319,30.46,2.08,3.32,36,12,34,20,0
6.54,1917,5.7,488,57.36,1.8,1.65,33,10,32.3,26.6,0
7.59,135,0.2,80,12.22,0.45,0.02,0,,1.6,1.9,0
8.43,1967,4.8,583,43.95,1.43,0.93,0,0,9.7,9.6,1
4.35,1628,8.7,558,40.48,3.39,0.05,,6,5.3,19.2,0
7.23,278,0.5,123,11.81,0.24,0.11,0,0,0.3,1.8,1
8.63,849,0,582,50.82,1.6,1.33,31,9,12.7,16.4,0
8.29,746,8.3,195,61.8,1.6,5.86,30,7,19.7,16.3,0
8.38,1963,4.8,583,43.92,1.44,0.98,0,0,9.5,9.4,1
7.79,172,0.6,85,3.82,0.39,0.08,0,0,3,1.3,1
11.16,2551,8.4,641,75.01,1,1.25,33,5,14.8,6.2,0
8.46,1946,4.9,582,43.41,1.46,0.93,0,0,9.3,9.6,1
8.39,1945,4.8,573,44,1.41,0.92,0,0,9.4,9.4,1
8.36,1924,4.8,588,43.99,1.47,0.93,,0,9.7,9.4,1
7.08,2295,8.8,445,47.94,1.86,2.71,30,8,29.6,14.5,0
5.05,2187,8,107,43.99,1.83,2.9,38,8,7.9,29.2,0
8.41,1929,4.7,581,43.77,1.43,0.93,0,0,9.6,9.5,1
10.44,1107,11.7,602,52.34,2.97,1.25,30,10,23.9,28.2,0
8.92,1398,0,596,36.45,1.57,1.98,,7,22.3,7.3,0
11.84,1987,5.7,684,39.33,2.16,2.73,34,,32.7,4.2,0
0.32,2069,0,142,49.07,1.3,3.02,37,9,10,3.6,0
5.09,1282,0,601,9.82,1.46,2.17,,9,9.7,2.7,0
8.41,1735,6.8,353,65.05,2.19,1.76,30,10,15.5,15.3,0
7.72,1438,5.6,552,55.46,0.2,1.26,22,9,30.4,21.1,0
5.94,1824,4.2,202,38.44,4.76,0.23,,5,0,16.8,0
3.39,2461,3.4,468,51.35,3.02,0.78,32,10,2.7,24.7,0
7.34,1583,6.2,394,43.86,1.64,1.45,32,10,11.5,19.3,0
8.5,2000,4.7,576,44.04,1.45,0.96,0,0,9.6,9.5,1
7.38,256,0.4,94,8.65,0.53,0.05,0,0,2,1,0
9.13,2045,2.1,440,0,1.48,3.79,26,7,14.2,14.7,0
6.83,913,6.5,652,59.05,2.2,3.01,,13,28,3.1,0
8.45,1956,4.8,577,43.98,1.47,0.93,0,0,9.6,9.4,1
8.44,1944,4.8,577,43.62,1.46,0.96,0,0,9.5,9.4,1
7.25,1924,8,628,23.26,3.1,2.01,28,13,17,16.8,0
8.39,1960,5,580,44.49,1.42,0.95,0,0,9.3,9.6,1
7.49,195,0.6,34,0,0.57,0.14,0,0,1.4,3.2,1
3.29,1462,8.7,659,34.05,1.61,0,29,12,33.1,0,0
7.58,245,0.4,81,9.74,0.38,0.07,0,0,2,3.6,1
7.17,693,11.4,200,43.24,3.13,0,35,11,17.7,0,0
8.37,1957,4.8,557,43.55,1.42,0.96,0,0,9.4,9.5,1
7.5,80,0.6,110,5.71,0.43,0,0,0,0.4,3.8,1
7.52,215,0.4,134,10.35,0.49,0.13,0,0,0.7,3.3,1
5.99,1377,1.1,226,71.06,3.58,0.43,22,8,21.1,7.1,0
9.73,1781,14.2,465,35.76,1.75,4.56,23,10,23.6,23.3,0
10.04,873,15.7,407,54.7,0.87,0.78,27,,12,16.8,0
8.37,1213,3,316,88.58,4.63,4.26,30,14,19.6,14.3,0
7.57,2517,2.1,516,75,1.08,2.99,,10,11.1,22.9,0
5.16,1275,7.1,287,66.21,2.05,3.4,37,14,20.8,3.4,0
10.98,1986,9,389,60.96,2.03,0.44,36,11,23.7,24.2,0
4.18,1633,6,208,36.84,3.18,0.73,29,9,3.9,15.8,0
8.41,2486,10.1,307,74.32,3.62,1.54,31,13,11,21.7,0
7.02,90,0.4,80,14.01,0.3,0.21,0,0,1.3,3.8,1
4.45,2380,12,185,52.96,3.91,3.97,32,,8.4,12.3,0
8.76,1742,4,437,33.93,0.51,2.22,42,10,20.3,3,0
2.58,2815,0,812,66.6,3.21,0,25,7,27.7,10.5,0
8.36,1953,4.8,575,44.13,1.48,0.96,0,0,9.4,9.3,1
5.73,1315,6.3,290,55.16,3.37,1.56,33,17,10.2,26,0
8.43,1147,6.2,491,47.13,1.3,2.74,31,12,8.9,30.5,0
7.75,1999,10.3,636,50.82,3.87,3.11,,9,25.3,13.1,0
8.43,1917,4.7,580,44.48,1.43,0.93,0,0,9.7,9.5,1
7.51,1735,7.9,583,66.87,0.73,0,32,,18.3,34.3,0
8.37,1932,4.8,579,44.18,1.46,0.98,0,0,9.8,9.7,1
4.95,1351,9.9,630,9.46,2.16,1.55,26,8,0,2.3,0
8.99,711,2.5,300,52.41,2,2.54,27,7,39.5,30.5,0
6.33,2224,11.8,570,42.67,1.93,0,29,11,25.9,18.9,0
7.57,268,0.8,106,4.23,0.23,0.12,0,0,0,1.9,1
8.31,1944,4.8,560,44.47,1.44,0.96,0,0,9.8,9.6,1
8.42,1970,4.9,593,44.06,1.44,0.95,0,0,9.6,9.9,1
3.76,1752,0,367,47.3,2.67,0,23,17,13.6,32.2,0
8.37,1957,4.8,581,44.14,1.46,0.94,0,0,9.7,9.4,1
9.98,2172,6.8,324,29.81,1.93,2.69,,4,24.8,22.2,0
5.02,2298,4.8,531,49.03,1.18,0.21,,12,15.4,18.7,0
8.85,1630,0,432,56.48,1.19,1.75,26,9,15.9,27.1,0
6.87,1094,9.2,442,26.55,2.6,3.89,26,11,15.1,7.2,0
9.96,1129,10.5,390,14.68,0,2.1,32,16,1.4,19.8,0
5.63,1650,5.1,200,35.67,2.31,4.05,25,10,3.8,22.4,0
8.5,639,2.2,687,77.32,2.81,0,30,12,2.8,4.6,0
7.69,232,0.8,67,17.98,0.4,0.07,0,0,2.7,2.2,0
8.5,722,8,410,87.84,1.68,1.96,22,9,1.4,5.9,0
5.79,586,0.4,331,54.28,1.25,3.2,34,9,15.6,8.2,0
2.59,1238,10.4,534,32.64,1.88,0.32,19,9,0,12.2,0
7.69,1291,5.6,545,29.13,3.09,4.95,29,10,29.8,6.7,0
7.39,168,0.6,101,10.03,0.35,0.14,0,,1.9,1.6,0
8.43,1932,4.9,575,44.04,1.43,0.92,0,,9.5,9.5,1
7.47,241,0.8,100,16.29,0.38,0.01,0,0,1.9,3.1,1
7.83,1770,5.2,384,50.16,1.53,2.83,42,15,16.9,24.7,0
7.66,181,0.1,114,15.04,0.43,0.18,0,0,2,1.7,1
5.27,2016,1.5,562,11.57,3.15,2.99,29,12,9.2,18.9,0
8.41,123,9.4,543,36.84,1.8,0.08,24,9,9.7,36.8,0
5.93,1032,7.7,437,70.39,1.23,1.29,31,10,14.1,5.3,0
7.32,257,0.6,119,11.9,0.49,0.06,0,,1.8,1.2,1
6.06,1425,4.3,41,43.72,0.75,5.52,,11,16.3,0,0
8.42,1917,5,571,44.9,1.47,0.93,0,,9.5,9.1,1
9.02,1642,1.6,320,32.21,1.02,2.39,28,,15.5,21.9,0
5.63,1394,12.6,570,46.04,3.06,2.02,28,14,16,8,0
9.97,864,9.8,629,45.11,1.97,3.16,31,15,25.4,3.8,0
9,1086,5.8,356,61.87,2.8,0.31,,11,9.1,17,0
7.21,2468,0,527,86.96,2.73,2.09,31,9,15.7,27.9,0
7.26,255,0.5,128,5.38,0.22,0.04,0,0,1.2,1.7,0
6.32,1287,6.5,454,54.18,2.76,1.16,,5,34.4,24.2,0
5.33,2114,0,296,22.94,1.11,0.45,,11,16.8,16.6,0
9.75,2448,12,150,27.77,0.99,0.97,25,10,12.5,15,0
10.34,2262,4,625,25.99,0,1.1,31,5,14.3,21.7,0
10.46,269,10,406,44.9,1.66,3.64,23,,15.1,16.3,0
8.13,514,8.9,340,44.53,2.31,0,30,,28.1,18,0
6.98,1085,7.7,265,52.94,2.27,2.52,34,7,14.4,22.9,0
8.42,1937,4.9,600,43.76,1.47,0.94,0,0,9.6,9.5,1
7.3,941,3.3,127,85.36,0.73,2.3,30,11,13.8,22.5,0
8.38,1948,5,571,43.63,1.4,0.94,0,0,9.8,9.9,1
4.76,811,3.9,184,40.74,2.13,2.96,25,10,5.4,0,0
9.8,1772,4.1,622,51.17,4.94,0.17,36,10,18.5,27.2,0
8.38,1939,4.9,573,44.11,1.45,0.93,0,0,9.5,9.2,1
5.28,1343,12.4,318,94.32,0.96,0.54,27,11,19.2,11.3,0
8.43,1949,5,578,43.36,1.46,0.97,0,0,9.5,9.6,1
8.54,1187,10.5,327,38.88,2.28,0,28,16,13.8,15.5,0
8.46,1954,4.8,570,44.18,1.46,0.95,0,0,9.6,9.8,1
8.25,1205,6.6,245,57.64,1.61,1.1,24,6,30.3,11.3,0
7.3,1410,6.1,419,65.21,1.36,3.36,25,4,30.6,14.1,0
7.47,171,0.8,114,9.31,0.33,0.07,0,0,1,2.3,1
6.63,898,2.3,732,59.77,1.32,1.45,33,8,0.8,12.1,0
8.43,1924,4.7,565,44.08,1.44,0.93,0,0,9.2,9.5,1
7.53,1508,1.8,441,55.35,2.98,4.42,29,10,6.3,15,0
7.52,221,0.7,126,11.9,0.48,0.05,0,0,2,2.3,0
6.2,1006,4.2,505,45.45,3.12,3.99,39,11,13.5,27.5,0
8.41,1969,4.7,577,44.12,1.46,0.91,0,0,9.1,9.3,1
7.06,1620,19.7,669,18.42,1.05,2.44,28,15,4.6,3.5,0
9.05,742,0,634,100.86,1.66,2.98,35,12,28.9,22.1,0
8.83,670,2.6,79,23.75,3.64,2.17,29,16,6.9,16.4,0
8.42,1963,4.8,588,44.47,1.43,0.97,0,0,9.6,9.7,1
8.4,1960,4.7,566,44.54,1.42,0.93,0,0,9.3,9.5,1
11.45,848,2.4,297,30.32,1.52,1.94,36,7,1.9,6.8,0
10.18,1527,3.6,379,42.72,3.1,2.86,32,6,24.1,7.7,0
3.26,1461,10.4,466,39.28,1.16,3.3,31,20,18.4,18.6,0
7.61,233,0.5,80,10.69,0.48,0.17,0,0,1.7,2.3,1
3.81,1899,4.8,160,13.69,1.27,3.59,34,14,8.5,19.1,0
8.44,1924,4.7,585,44.21,1.47,0.96,0,0,9.7,9.4,1
10.02,1286,1.2,188,68.03,1.51,2.56,30,5,13.9,47.9,0
4.77,980,15.3,711,35.07,1.31,5.67,32,,18.2,13.6,0
8.38,1976,4.6,577,43.56,1.48,0.95,0,0,9.6,9.4,1
8.46,1643,4.5,360,39.08,1.97,3.01,22,10,30.9,7.5,0
8.32,1921,4.8,574,44.66,1.43,0.97,0,0,9.7,9.3,1
9.64,1691,5.3,266,53.22,2.63,2.85,31,13,2.2,36.6,0
7.48,1102,8.9,442,54.83,4.07,1.92,39,8,5.3,18,0
7.58,224,0.5,78,11.73,0.6,0.07,0,0,2.5,1.2,1
2.9,867,11.4,531,39.12,4.38,3.99,32,8,6.5,16.2,0
5.88,2434,3.9,502,64.5,2.4,2.9,28,11,7.4,9.7,0
6.58,1757,1.2,509,49.08,3.29,0,32,,12.4,7,0
9.86,1185,7.2,338,32.81,2.15,0.14,40,10,9.8,16.2,0
8.41,1952,4.7,584,43.3,1.45,0.92,0,0,9.1,9.5,1
8.33,1945,4.8,582,44.53,1.46,0.96,0,0,9.8,9.8,1
7.14,1172,1.8,363,31.73,1.7,1.04,26,4,23.4,16.6,0
6.29,1802,0,494,26.25,1.94,2.29,34,9,10.5,6.9,0
8.44,1978,4.7,587,43.85,1.44,0.94,0,,9.1,9.7,1
8.44,1953,4.8,578,44.33,1.41,0.97,0,0,9.5,9.6,1
7.42,2206,7.8,469,10.92,1.42,0,,19,12.9,13.4,0
7.83,767,9.2,198,63.91,1.72,0.14,33,7,28.5,18,0
10.92,724,8.6,132,64.91,2.13,0.91,31,12,0,6.5,0
8.24,1845,12.1,403,59.7,0.98,4.83,31,6,1.8,11.7,0
5.19,1507,0,417,88.46,0.99,0.19,32,8,9,29.2,0
10,1671,7.8,407,60.44,1.71,3.45,,13,3.2,26.5,0
7.19,1735,9.7,485,80.59,2.62,0.6,27,11,5.8,22.8,0
7.77,1314,8.1,439,71.83,2.94,2.64,28,9,13.7,30.4,0
11.8,947,10.3,381,61.01,2.38,2.69,28,7,23.1,17.8,0
7.49,236,0.6,86,1.9,0.51,0.08,0,0,2.5,1.6,1
8.4,921,7.3,554,48.96,0.77,1.41,46,13,27.7,11.7,0
8.32,1779,1,487,63.65,3.62,0.78,30,14,1.4,37.5,0
6.63,2344,5.7,685,72.89,1.7,3.74,33,18,0,32.9,0
5.78,1844,6.8,414,101.65,2.05,1.03,34,6,0,8.4,0
6.27,1705,0.5,222,53.32,0.79,0,31,11,10,27.6,0
5.65,1821,9.4,149,8.44,2.82,2.71,22,11,22.6,16.8,0
5.64,2399,9.1,449,31.04,3.54,1.03,,8,16,21.9,0
6.21,1664,6.2,389,29.63,1.99,0.63,40,10,2.6,17.5,0
11.87,1730,0,383,31.05,1.48,0,30,8,21.6,20.7,0
9.98,1416,1.7,140,60.51,1.8,3.24,33,7,26,26.3,0
7.54,280,0.8,138,6.22,0.48,0.06,0,0,1.5,1.4,1
6.34,976,6.7,754,61.23,2.63,1.56,38,10,0,19.1,0
9.36,928,0,293,27.93,2.24,2.49,28,8,34,23.6,0
4.39,2559,5.1,578,40.53,0.28,3.74,28,10,4.8,15.3,0
10.34,1297,7.9,422,27.41,1.03,0,26,,35,0,0
8.38,1954,4.9,571,44.66,1.42,0.95,0,0,9.5,9.5,1
6.53,2492,5,567,0,3.06,0.63,,12,7.8,6.8,0
4.92,1450,3.3,370,74.03,1.29,3.99,34,12,16.7,7.4,0
7.7,224,0.4,77,8.63,0.5,0,0,0,2.9,1.6,1
6.42,1271,6,375,53.6,1.92,0.65,20,8,34.8,25.2,0
9.11,1432,5.2,733,39.55,1.66,2.91,37,14,17.9,11,0
1.66,1474,0,270,34.93,1.51,1,40,14,19.7,15.4,0
3,2024,0,589,65.56,2.19,2.42,28,10,2.6,33.6,0
5.99,2254,1.7,203,6.36,2.23,2.74,30,8,13.1,26.1,0
10.25,1683,7,878,52.75,2.31,4.5,34,14,18.5,27.3,0
1.95,1249,8.5,186,33.98,3.51,4.1,28,10,25.1,11.8,0
7.51,221,0.5,128,12.41,0.28,0.1,0,0,2.2,0,1
5.04,1131,6.5,568,7.78,3.57,3.17,27,,21.5,4.6,0
5.25,1600,10.1,358,40.19,0.98,1.89,28,12,9.8,9.8,0
9.2,0,9.6,594,23.63,2.22,4.12,29,7,36.5,11.9,0
4.22,1855,8.7,648,10.23,2.77,1.67,35,7,4.9,18.9,0
7.38,246,0.5,89,5.88,0.46,0.13,0,0,3,2,1
8.4,1945,4.8,586,44.45,1.44,0.97,0,0,9.3,9.6,1
7.53,1914,6.6,400,15.1,2.83,3.93,,13,14.6,31.1,0
7.9,891,9.3,447,46.76,1.35,1.46,34,8,9.9,18.4,0
8.21,1031,4.4,276,55.77,1.47,3.93,30,8,15.4,16.1,0
7.91,1868,7,252,33.73,2.12,1.88,29,11,6.8,19.1,0
8.43,1984,4.7,584,44.57,1.46,0.93,0,0,9.4,10,1
6.29,2169,7.4,667,36.69,1.76,0,25,7,19.9,4.4,0
5.76,1484,0,209,53.21,1.37,2.61,,10,6.3,17,0
8.43,1937,4.8,574,44.22,1.44,0.95,0,0,9.3,9.5,1
3.4,1363,4,402,43.9,0.56,2.57,31,,6.2,27.6,0
10.66,343,6.8,194,35.55,2.25,2.66,37,8,17.9,18,0
8.51,975,9.7,153,36.08,1.49,1.47,29,8,11.4,23.1,0
4.99,1298,5.4,441,54.39,2.68,3.35,33,15,25.7,1.1,0
7.98,900,1.7,438,33.97,2.32,2.06,28,8,12.2,16.6,0
8.44,1930,4.7,582,43.79,1.44,0.92,0,0,9.2,9,1
8.32,1958,4.8,594,44.53,1.46,0.92,0,0,9.3,9.3,1
2.06,1034,8.2,181,17.92,3.3,2.59,16,,19.9,30.1,0
4.9,1574,13.2,559,65.99,2.34,3.19,24,10,25.9,26.7,0
5.65,2538,6.1,537,0,0.8,3.75,25,12,14.8,12.8,0
7.56,2307,10.3,275,17.97,1.83,2.7,31,9,16.4,2.2,0
8.77,1144,4,351,34.08,2.8,0,29,14,15.6,9.4,0
3.7,914,5.7,536,52.31,1.83,0.12,26,13,15.8,24.9,0
5.1,1586,3.8,430,39.91,2.6,0.71,29,17,35.9,16.3,0
7.5,1398,3.1,624,15.19,1.46,2.51,24,12,21.2,16.5,0
6.5,526,9.2,794,35.55,2.18,1.85,44,7,33,15,0
7.68,2011,8.7,245,82.81,0.87,0,36,14,21.1,6.7,0
10.35,2394,6.1,488,74.59,1.88,1.61,27,7,15.9,7.4,0
8.37,1958,5,593,44.06,1.44,0.95,0,0,9.7,8.9,1
8.93,1351,8.6,177,29,2.55,2.4,31,11,24.2,19.9,0
8.36,1986,4.8,574,45,1.41,1,0,0,10,9.3,1
4.89,286,11.5,721,63.18,3.34,1.68,24,12,6.6,11.1,0
9.97,1833,10.6,366,43.82,1.09,2.98,25,7,33.4,25.4,0
8.36,1945,4.9,570,43.74,1.49,0.89,0,0,9.9,9.6,1
5.79,2649,5.1,589,67.62,2.27,1.72,18,13,18.4,8.8,0
7,1268,4.9,391,72.96,2.56,0,32,7,20.2,25.1,0
5.01,1477,3.5,304,41.48,1.77,0,32,10,0,21.7,0
6.41,712,11.5,212,19.1,4.57,1.99,22,12,0,12.7,0
3.75,1931,5.2,438,92.68,0,2.22,32,12,7.6,38.1,0
3.85,892,4.4,255,34.73,3.17,2.75,,17,19.1,10.9,0
5.04,477,12.8,587,23.91,3.62,4.77,33,11,23.3,24.6,0
10.17,1913,8.8,114,45.51,0.97,2.32,25,7,0,16.1,0
8.22,2939,13.6,577,21.97,1.83,4.14,21,,31.7,12.5,0
8.89,2142,1.8,140,58.32,1.96,1.3,34,9,0,5.4,0
5.71,2512,11.7,102,36.84,1.67,1.44,23,6,3.2,9,0
6.86,2149,2.6,189,65.97,4.88,0,26,10,21.7,4.5,0
7.43,172,0.4,105,7.16,0.37,0.08,0,,1.3,2.9,1
9.13,1926,13.8,816,50.6,2.79,0.7,,12,21.9,21,0
5.35,1081,12.6,341,19.44,3.11,0.88,34,13,0,19,0
1.82,1893,5.8,420,45.47,0,2.57,28,11,9.5,12.2,0
6.71,2422,0,20,47.83,1.13,3.4,28,11,20.9,0,0
7.52,626,0.4,453,36.79,0.65,0,40,10,8.9,13.6,0
8.39,1976,5,576,42.96,1.5,0.92,0,0,9.4,9.4,1
6.53,987,4,317,55.47,2.15,3.75,,10,9.3,22.9,0
8.91,1518,7.6,774,38.71,2.81,4.61,38,13,10.1,8.4,0
7.64,258,0.2,138,6.01,0.45,0.15,0,0,0.3,2.8,1
5.6,548,7.6,430,11.12,3.76,3.1,41,12,11.8,8.4,0
9.89,1808,0.4,224,26.69,1,0,24,8,14.5,7.9,0
3.56,1672,2.2,771,91.39,1.14,0.88,31,,26.7,31.7,0
7.49,213,0.5,100,17.88,0.3,0.09,0,0,2.8,2.5,1
8.37,1936,4.9,578,44.34,1.46,0.98,0,0,9.6,9.5,1
7.04,1608,0,2,48.8,2.95,0.79,26,13,12.5,15.5,0
8.79,827,4.5,288,60.98,0.36,0.74,30,12,21.7,36.6,0
11.07,1399,6.3,397,16.02,2.61,2.24,,7,12.9,17.8,0
5.81,652,9.9,121,41.49,2.05,2.82,22,15,15.6,10,0
9.76,1663,4.6,318,60,1.82,1.74,40,10,9.5,0,0
6.89,1449,12,244,37.53,2.82,1.66,47,11,22.6,50.4,0
4.9,1445,3.2,398,33,0.24,1.93,34,10,22.3,9,0
8.44,1946,4.9,587,44.42,1.45,0.95,0,0,9.4,9.4,1
10.93,1196,6.9,736,21.19,2.66,3.38,36,16,10.2,29.8,0
8.9,624,13.6,312,25.47,2.41,2.23,29,9,16.3,15,0
8.87,841,12.1,828,29.39,0.48,1.94,30,6,11.7,13.4,0
5.69,1685,4.7,155,63.36,0.75,3.34,29,7,12,28.4,0
8.44,1993,4.9,597,44.04,1.47,0.97,0,0,9.6,8.9,1
8.06,2186,3.1,332,28.47,2.16,2.23,37,10,26.2,0,0
6.9,1942,3.2,712,45.69,0,4.17,28,12,8.6,19.9,0
5.33,763,4.5,267,38.94,1.52,3.94,32,11,16,25.8,0
5.11,1603,11.9,364,15.76,2.14,4.75,29,8,4,15.4,0
8.35,1982,4.7,575,44.22,1.46,0.98,0,0,9.8,9.5,1
7.62,176,0.5,87,18.49,0.38,0.06,0,0,3.2,1.7,1
8.41,1940,5,564,43.69,1.41,0.94,0,0,9.5,10,1
6.75,961,11.1,591,18.67,1.3,4.19,34,8,26.7,35.2,0
8.73,1480,4.6,370,73.1,2.4,0.05,40,13,13.9,18.3,0
6.02,1720,3,171,58.42,1.08,4.01,30,8,11.3,25.5,0
5.7,1815,0,664,0,1.85,2.29,36,10,3.8,20.4,0
8.05,1933,11.9,305,12.06,3.68,1.35,37,10,15.1,7.1,0
5.89,1757,1.3,245,66.57,3.12,1.93,35,13,0,23.9,0
7.33,158,0.5,86,2.92,0.15,0.12,0,0,1.6,2.9,1
7.74,2443,8.3,411,46.84,1.91,1.97,24,7,26.3,25.3,0
8.42,1962,4.9,591,43.34,1.43,0.95,0,0,9.5,9.3,1
3.77,1898,1.7,0,40.92,2.92,3.45,24,8,26.4,26.7,0
6.34,1035,6.7,746,29.79,2.72,3.3,33,15,22.5,11.2,0
8.5,1168,5.2,346,47.49,1.61,2.44,31,13,25.2,11.9,0
8.08,1194,6.1,215,38.66,1.64,2.6,23,5,7.1,31,0
7.75,2274,0,550,31.02,0.53,2.37,30,8,33.4,0.2,0
7.42,284,0.8,140,11.4,0.22,0.14,0,0,1.5,0.5,1
7.87,146,0.6,103,12.69,0.45,0.07,0,,2.3,3.4,1
7.48,131,0.4,116,9.53,0.24,0.12,0,0,2.5,2.9,1
4.18,1861,6.8,256,63.74,3.7,1.04,44,10,24.3,18.1,0
12.41,1534,6.7,503,48.9,1.17,2.58,33,13,20,11.5,0
7.26,132,0.3,76,9.3,0.41,0.02,0,0,2.3,0.7,1
6.22,2282,8.4,332,36.33,2.56,1.03,29,8,20.8,33.2,0
12.55,903,2.7,1019,75.97,2,3.15,35,13,5.1,19.6,0
9.84,2020,2.9,479,28.86,0.95,1.16,27,10,26.3,21.4,0
8.59,1693,9.1,531,42.41,1.43,2.77,31,8,14.2,26.2,0
6.05,1632,0,428,38.86,1.42,3.61,21,9,10,26.3,0
6.2,766,6.9,386,38.68,2.64,2.22,36,,10.6,5.5,0
8.42,1935,4.7,578,44.35,1.49,0.94,0,0,9.4,9.7,1
7.53,1402,2.3,460,62.77,0,1.45,,10,28.4,24.4,0
8.34,1970,5,585,43.34,1.47,0.94,0,0,9.7,9.5,1
6.58,1454,2.2,669,45.21,1.08,2.77,22,11,11.6,2.8,0
6.35,1768,8,19,27.97,3.44,3.41,22,,35.4,25.2,0
3.28,1818,5,315,37.57,1.52,1.35,33,9,23.1,15.1,0
4.91,1505,7.6,621,20.45,4.03,2.33,26,,18.1,0,0
6.29,766,11.1,526,34.3,1.73,1.64,33,7,10.4,39.4,0
7.41,2218,4.7,298,36.21,2.02,1.44,32,7,18.2,12,0
9.21,1841,4,174,44.9,0.85,4.16,30,5,30.7,7.9,0
3.4,1888,0.5,488,41.9,1.54,1.84,31,13,14,0,0
8.84,1560,4.5,536,28.03,3.44,0,22,14,0.2,18.6,0
10.63,1170,0.1,64,42.98,1.33,0.7,22,6,23,21.1,0
7.54,904,8,254,55.85,1.56,0.73,27,15,13.5,13.1,0
9.77,1847,4.8,413,24.65,2.73,2.43,34,5,29.3,10.9,0
7.16,1884,13.8,425,41.82,3.94,2.21,28,12,13.9,15.5,0
7.34,1646,8.6,367,62.02,2.77,2.61,45,9,8.3,11,0
8.47,1953,4.7,589,44.18,1.48,0.95,,0,9.4,9.3,1
7.16,1405,6.9,201,68.49,1.91,1.41,36,12,29.3,20.1,0
8.42,1933,4.8,562,44.17,1.46,0.98,0,0,9.4,9.4,1
7.64,190,0.4,128,9.64,0.21,0.13,0,0,1.6,1.7,1
5.53,1964,10.5,435,16.05,3.3,0,28,14,25.4,11.1,0
9.69,1104,6,217,61.8,1.72,2.36,34,8,15.7,15.4,0
6.78,1622,3.8,478,48.15,1.68,2.52,34,15,8.6,21.1,0
4.38,1443,2.2,273,82.18,1.77,2.21,30,12,11.1,17.7,0
6.09,3242,11.6,586,41.64,1.31,2.16,38,11,21.8,22.8,0
8.37,1465,6.2,409,26.66,1.4,0.78,28,10,26.3,0,0
9.19,2027,2.1,443,22.26,2.01,3.79,23,7,31.9,27,0
4.89,1724,7.5,318,23.31,1.4,3.3,33,13,17,12.2,0
11.44,1933,1.6,470,52.03,2.19,3.24,30,9,1.7,11.9,0
7.04,2303,5.1,601,54.27,2.31,1.71,37,8,9.9,8.4,0
9.41,3305,10.3,342,53.26,3.55,3.16,21,12,23.6,2.3,0
6.76,2043,5.5,647,43.06,2.49,0.01,39,22,8,7.9,0
8.94,1610,0,349,31.17,2.56,5.16,30,10,5.8,5.8,0
7.95,1532,7.6,447,71.58,0.98,2.03,36,14,9.2,8.1,0
10.96,1356,0,201,38.46,4.05,2.84,24,15,9.7,15.1,0
7.23,134,0.5,104,13.8,0.5,0.1,0,0,1.3,1,1
10.56,2267,8,532,24.02,2.5,2.32,24,11,14.6,13.6,0
7.31,149,0.9,96,10.28,0.53,0.07,0,0,1.6,2.1,1
8.43,1922,4.6,592,43.67,1.45,0.95,0,0,9.7,9.1,1
8.5,1963,4.7,587,44.23,1.45,0.97,0,0,9.6,9.3,1
7.55,166,0.5,66,5.11,0.21,0.11,,0,1.3,1.9,0
8.03,941,11.7,537,93.63,0.79,2.01,,6,9.3,18.5,0
5.04,2359,10.7,430,65.38,2.64,3.75,26,12,23.7,0.4,0
7.06,1466,0.6,283,48.64,1.48,2.55,36,10,43.3,0,0
9.45,947,10.1,56,23.49,2.78,1.88,32,9,8.9,23.4,0
