pH,TDS_mg_L,Turbidity_NTU,Hardness_mg_L,Nitrates_mg_L,Fluoride_mg_L,Iron_mg_L,Total_Coliform_MPN,Ecoli_MPN,Lead_ppb,Arsenic_ppb,potable_label
5.21,1621.0,8.0,494.0,26.76,1.68,1.6,21.0,10.0,16.7,,0
7.69,820.0,5.9,356.0,70.75,1.42,1.86,14.0,13.0,15.0,,0
7.8,250.0,3.0,133.0,30.36,1.14,0.27,0.0,,3.7,,1
5.85,1237.0,5.0,406.0,40.67,2.61,0.19,18.0,7.0,18.2,,0
6.82,1193.0,3.4,411.0,52.14,1.53,0.7,18.0,12.0,1.5,,0
7.6,284.0,1.5,206.0,20.54,0.79,0.22,0.0,0.0,5.7,,1
7.16,651.0,4.9,214.0,41.81,2.17,2.16,18.0,9.0,7.5,,0
7.38,363.0,0.8,162.0,0.0,0.67,0.27,0.0,0.0,4.2,,1
8.97,1080.0,5.9,825.0,55.29,1.38,1.07,19.0,2.0,13.1,,0
6.97,323.0,0.8,119.0,4.39,0.46,0.07,0.0,,0.9,,1
9.12,822.0,0.0,689.0,39.73,2.31,3.24,10.0,7.0,11.7,,1
4.32,950.0,0.0,181.0,62.78,1.41,0.0,17.0,6.0,6.8,,0
8.97,1735.0,4.4,810.0,56.66,0.16,0.28,14.0,6.0,10.1,,0
6.07,941.0,5.1,114.0,50.8,0.61,0.07,24.0,5.0,7.0,,0
7.66,827.0,6.1,217.0,33.57,2.65,1.69,23.0,5.0,13.8,,0
6.52,845.0,5.8,599.0,52.44,2.57,1.91,16.0,8.0,0.0,,0
8.01,1147.0,2.5,441.0,8.0,1.46,1.85,25.0,8.0,4.8,,0
7.5,241.0,2.8,196.0,22.35,0.61,0.36,0.0,0.0,1.3,,1
8.52,1285.0,4.9,549.0,41.77,0.93,1.21,19.0,10.0,17.7,,0
6.89,166.0,0.0,131.0,30.02,0.64,0.0,0.0,0.0,4.4,,0
7.62,785.0,4.3,539.0,65.5,1.68,0.78,18.0,9.0,24.9,,0
6.08,1494.0,5.0,887.0,43.93,3.38,1.91,27.0,4.0,11.5,,1
6.81,1559.0,3.1,437.0,45.42,1.64,0.33,14.0,10.0,11.3,,0
5.42,1173.0,0.3,637.0,60.29,2.09,0.44,14.0,8.0,19.5,,0
7.54,287.0,1.3,105.0,12.88,0.77,0.38,0.0,,1.8,,1
7.17,299.0,2.7,120.0,34.04,0.88,0.34,0.0,0.0,2.9,,1
7.98,959.0,3.3,279.0,32.39,2.06,1.98,,7.0,11.4,,0
7.37,405.0,7.5,315.0,68.75,2.06,2.0,20.0,11.0,16.3,,0
7.73,96.0,1.3,161.0,27.87,0.78,0.27,0.0,0.0,3.5,,1
7.69,1336.0,7.6,279.0,40.08,2.12,2.64,24.0,7.0,15.4,,0
5.69,778.0,6.9,783.0,61.97,1.08,2.29,,,11.3,,0
4.75,529.0,1.8,334.0,49.92,2.27,1.81,17.0,11.0,0.8,,0
7.0,257.0,0.9,170.0,30.29,0.74,0.2,0.0,0.0,5.8,,1
4.32,1137.0,8.5,775.0,59.37,1.93,0.51,25.0,10.0,19.4,,0
8.97,1392.0,1.6,286.0,41.73,0.97,2.36,23.0,8.0,21.8,,0
8.51,594.0,3.9,234.0,33.96,1.97,1.71,14.0,6.0,18.4,,0
8.56,890.0,7.0,440.0,21.13,1.41,0.85,27.0,2.0,16.9,,0
7.13,1259.0,0.0,368.0,51.66,1.88,1.7,,11.0,11.9,,0
7.25,381.0,1.3,88.0,20.8,0.37,0.27,0.0,0.0,0.9,,1
7.87,899.0,6.9,655.0,54.64,1.71,1.22,26.0,,13.8,,0
8.2,966.0,3.8,338.0,38.16,3.03,2.5,15.0,8.0,16.2,,0
7.49,314.0,1.7,153.0,34.25,0.65,0.12,,,3.8,,1
5.59,593.0,9.4,493.0,29.22,2.6,1.83,17.0,6.0,8.5,,0
5.3,533.0,9.0,823.0,44.0,4.09,1.73,,7.0,1.8,,0
6.92,418.0,2.8,97.0,14.77,0.69,0.02,0.0,0.0,2.0,,1
10.53,1434.0,7.9,339.0,70.3,1.98,1.43,23.0,9.0,15.1,,0
7.2,1205.0,1.0,74.0,45.2,1.47,2.73,13.0,5.0,9.1,,0
7.57,332.0,2.6,191.0,19.57,0.95,0.34,0.0,0.0,2.2,,1
4.69,784.0,3.2,267.0,28.67,0.87,0.72,18.0,5.0,2.3,,0
7.76,529.0,1.8,112.0,18.23,0.58,0.04,0.0,0.0,3.7,3.3,1
6.52,895.0,11.2,380.0,49.54,2.35,0.91,24.0,5.0,8.8,16.3,0
5.15,537.0,5.2,179.0,57.47,1.42,2.06,19.0,9.0,13.9,6.3,0
4.8,336.0,5.0,621.0,61.18,2.07,1.01,23.0,8.0,7.6,19.9,0
7.23,315.0,2.0,117.0,27.62,0.83,0.23,0.0,0.0,2.2,5.9,1
7.63,381.0,0.8,134.0,22.23,0.79,0.13,0.0,0.0,2.6,2.3,1
3.34,1304.0,6.8,604.0,29.96,2.19,0.1,19.0,9.0,12.0,18.4,0
5.17,744.0,3.1,278.0,37.26,2.31,3.36,16.0,8.0,20.9,12.7,0
10.83,983.0,2.1,260.0,45.94,0.53,3.66,,9.0,13.3,12.7,0
7.88,286.0,1.0,153.0,15.18,0.3,0.25,0.0,0.0,5.7,3.0,1
4.57,675.0,4.4,417.0,39.75,2.96,2.61,23.0,4.0,16.7,9.6,0
9.32,797.0,6.2,542.0,48.95,1.73,0.45,,8.0,4.3,9.8,0
7.58,784.0,4.1,581.0,61.46,1.85,1.99,15.0,5.0,4.6,6.9,0
10.18,908.0,7.2,427.0,82.81,2.24,0.59,20.0,11.0,14.1,7.8,0
6.89,1547.0,7.6,192.0,25.46,1.79,1.52,20.0,9.0,0.0,15.5,0
6.63,1396.0,7.6,555.0,62.47,1.12,1.21,,9.0,16.6,18.7,0
4.22,1271.0,6.9,332.0,35.54,1.5,2.07,27.0,14.0,14.1,5.5,0
10.85,834.0,3.7,570.0,35.4,1.4,0.0,,8.0,7.7,19.4,0
7.76,1425.0,5.1,388.0,40.48,1.61,0.0,22.0,8.0,20.4,23.3,0
7.96,937.0,6.4,250.0,46.48,0.9,0.94,21.0,10.0,8.0,14.6,0
3.28,562.0,5.7,566.0,37.25,2.4,2.22,24.0,8.0,23.4,0.0,0
8.08,705.0,8.5,164.0,58.02,1.61,1.55,27.0,9.0,17.6,11.8,0
3.58,1622.0,7.9,518.0,48.97,1.92,0.0,16.0,5.0,18.0,23.3,0
6.35,1068.0,3.3,499.0,35.25,1.36,4.08,17.0,6.0,16.8,14.9,0
8.11,1604.0,1.7,0.0,61.06,1.05,3.42,17.0,12.0,10.8,3.7,0
8.55,348.0,4.1,480.0,28.67,1.87,0.62,,,11.0,0.0,0
6.56,1079.0,1.7,55.0,51.3,1.59,1.86,12.0,5.0,4.3,13.3,0
7.32,222.0,3.2,90.0,0.28,0.46,0.22,0.0,0.0,2.2,2.9,1
6.52,1076.0,7.2,560.0,6.97,2.29,1.76,18.0,10.0,7.2,25.9,0
10.85,1701.0,3.0,228.0,0.26,1.77,1.51,17.0,10.0,1.1,13.0,0
9.86,994.0,2.4,369.0,50.63,1.09,1.53,20.0,9.0,13.9,18.2,0
6.25,1271.0,1.1,439.0,13.42,1.76,2.58,23.0,13.0,3.6,15.6,0
7.54,864.0,4.7,820.0,41.5,0.95,2.07,25.0,13.0,6.8,16.5,0
7.09,421.0,0.0,116.0,23.42,0.54,0.19,0.0,0.0,1.4,2.4,1
8.23,1317.0,5.4,312.0,38.41,1.88,1.3,15.0,7.0,23.3,3.7,0
6.89,172.0,2.3,186.0,4.96,0.97,0.32,,0.0,4.3,5.4,1
8.44,404.0,4.8,853.0,41.39,1.86,0.93,19.0,4.0,10.9,3.9,0
5.41,897.0,4.6,242.0,27.69,1.06,2.16,23.0,8.0,10.1,4.4,0
4.88,1431.0,7.8,254.0,23.23,2.77,1.89,14.0,4.0,14.1,11.5,0
8.21,846.0,0.8,748.0,53.08,3.71,2.19,26.0,9.0,14.2,17.7,0
8.61,1437.0,7.7,473.0,29.91,1.23,1.69,11.0,15.0,12.8,7.5,0
6.01,408.0,7.2,651.0,72.63,3.82,2.23,22.0,13.0,26.3,16.3,0
9.88,517.0,4.4,0.0,53.51,2.65,1.65,16.0,10.0,2.8,0.1,0
9.53,1233.0,4.5,669.0,52.42,0.95,0.47,19.0,7.0,11.6,5.7,0
7.29,159.0,0.6,120.0,28.21,0.8,0.29,0.0,,2.8,2.7,1
5.46,968.0,5.3,330.0,48.04,1.78,1.22,11.0,14.0,8.4,11.0,0
7.64,849.0,4.7,625.0,43.1,2.35,1.05,23.0,10.0,0.0,15.4,0
8.36,1392.0,7.7,539.0,65.05,1.04,1.81,19.0,6.0,11.9,8.5,0
7.49,143.0,2.6,172.0,9.15,0.54,0.06,0.0,0.0,2.4,0.3,1
6.13,665.0,8.5,217.0,61.09,1.47,1.07,12.0,6.0,18.1,12.0,0
5.67,969.0,3.6,339.0,41.18,1.6,0.79,19.0,8.0,13.3,5.0,0
4.22,2317.0,2.5,690.0,34.46,1.38,0.97,18.0,11.0,22.8,16.0,0
6.5,826.0,2.2,459.0,39.09,2.22,1.89,29.0,6.0,16.0,10.5,0
5.43,329.0,3.8,667.0,43.97,1.53,2.01,26.0,6.0,3.9,17.2,0
7.56,1109.0,3.5,460.0,66.09,2.42,1.13,23.0,10.0,12.8,10.7,0
4.76,1603.0,5.9,633.0,37.14,1.59,1.0,19.0,9.0,9.2,11.3,0
7.67,272.0,1.4,177.0,19.33,0.85,0.16,,0.0,5.1,2.3,1
7.87,279.0,1.3,142.0,23.23,0.75,0.2,0.0,,1.1,3.6,1
8.39,670.0,2.5,462.0,16.15,2.39,1.49,22.0,5.0,7.4,23.6,1
4.79,1199.0,6.2,547.0,55.97,0.11,1.86,,7.0,15.3,12.6,0
7.16,1218.0,4.9,135.0,18.55,2.26,2.62,28.0,6.0,11.6,18.5,1
7.61,349.0,2.5,132.0,21.07,0.56,0.3,0.0,0.0,4.3,2.8,1
7.38,244.0,2.7,179.0,24.91,0.63,0.15,0.0,0.0,5.7,0.0,1
7.01,381.0,2.5,130.0,13.66,0.4,0.09,0.0,0.0,1.9,2.6,1
5.64,1050.0,4.0,393.0,37.4,2.39,0.0,22.0,7.0,6.8,11.1,0
7.34,326.0,1.0,136.0,24.0,0.58,0.22,0.0,0.0,3.6,2.9,1
3.73,1380.0,6.1,440.0,23.96,1.34,0.78,26.0,8.0,10.9,14.6,1
7.28,960.0,7.4,445.0,62.82,0.9,1.13,,8.0,6.1,15.2,0
9.37,613.0,10.4,482.0,28.56,1.36,0.43,19.0,10.0,13.7,11.4,0
8.72,1146.0,3.1,482.0,26.54,0.24,0.44,24.0,10.0,8.2,2.6,0
7.03,417.0,1.8,164.0,17.78,0.7,0.3,0.0,0.0,1.5,4.3,1
4.92,831.0,6.2,305.0,70.32,1.73,2.63,14.0,12.0,17.4,1.8,0
7.33,489.0,0.6,110.0,23.18,0.82,0.08,0.0,0.0,1.4,5.6,0
4.41,825.0,10.1,223.0,33.02,0.64,1.25,15.0,10.0,15.2,10.8,0
8.6,585.0,8.2,681.0,26.08,0.83,2.48,21.0,11.0,0.0,3.0,0
6.86,1035.0,3.8,358.0,36.38,1.67,0.54,18.0,7.0,15.7,16.0,0
7.28,1377.0,3.3,248.0,54.61,0.59,2.1,16.0,5.0,16.1,5.8,0
8.86,907.0,6.0,595.0,20.81,2.29,3.13,21.0,4.0,19.1,14.6,0
6.83,1358.0,5.3,320.0,27.42,1.71,1.17,20.0,,17.4,9.5,0
6.18,1005.0,6.9,276.0,40.44,1.37,1.8,,10.0,18.4,2.4,0
8.59,1405.0,2.6,591.0,12.63,0.31,0.57,18.0,6.0,4.1,14.7,0
5.28,867.0,5.6,561.0,48.41,0.0,1.02,18.0,5.0,13.9,15.1,0
5.31,1866.0,9.7,591.0,51.27,0.92,0.02,26.0,8.0,15.0,7.2,0
8.3,1117.0,4.9,600.0,19.81,1.82,0.5,15.0,8.0,23.8,7.2,0
8.8,1414.0,6.7,183.0,51.19,2.24,2.33,20.0,0.0,2.8,21.1,0
7.39,126.0,1.4,167.0,9.24,0.57,0.22,0.0,0.0,5.0,2.7,1
6.08,1654.0,4.3,201.0,26.49,3.26,1.5,18.0,9.0,13.0,9.6,0
7.13,126.0,1.4,140.0,5.63,0.12,0.28,0.0,0.0,5.3,1.3,1
5.61,1022.0,1.5,0.0,51.07,1.66,3.06,25.0,6.0,16.4,0.2,0
7.71,262.0,2.2,128.0,15.73,0.75,0.15,0.0,0.0,6.8,4.7,1
6.58,741.0,3.6,598.0,57.71,2.53,0.16,16.0,8.0,1.6,11.6,0
6.98,248.0,0.0,84.0,18.21,1.01,0.0,0.0,0.0,4.3,0.0,1
11.99,958.0,1.1,251.0,37.33,2.76,0.64,19.0,6.0,20.4,7.4,0
7.27,1625.0,1.7,730.0,18.38,1.23,1.38,26.0,10.0,17.1,11.4,0
6.89,764.0,11.7,633.0,39.97,1.4,0.89,23.0,7.0,16.1,3.1,0
7.8,210.0,2.3,159.0,19.09,1.08,0.32,0.0,0.0,2.2,3.7,1
6.78,783.0,8.4,514.0,37.45,2.13,1.83,20.0,8.0,6.3,14.5,0
8.27,1651.0,2.6,122.0,30.8,1.83,0.72,17.0,5.0,13.7,8.6,0
6.95,784.0,1.2,378.0,56.84,1.45,1.51,16.0,6.0,10.7,7.5,0
5.71,897.0,3.1,587.0,63.05,1.61,1.3,21.0,4.0,0.0,0.0,0
3.79,950.0,4.5,644.0,42.01,0.9,1.22,27.0,7.0,21.0,17.1,0
7.62,1324.0,1.5,395.0,58.99,1.9,1.08,20.0,6.0,10.4,13.9,0
8.04,903.0,3.8,596.0,71.77,2.22,2.33,25.0,8.0,5.7,25.7,0
7.12,265.0,0.9,185.0,29.34,0.98,0.25,0.0,0.0,3.5,6.0,1
7.44,225.0,1.5,182.0,23.68,0.39,0.08,,0.0,1.8,2.1,1
7.18,1208.0,1.3,335.0,50.12,1.92,1.21,20.0,8.0,13.0,13.3,0
2.99,1030.0,9.2,492.0,55.3,2.27,2.32,14.0,14.0,21.3,12.5,0
4.65,612.0,2.2,388.0,35.85,2.49,1.92,16.0,6.0,11.9,5.8,0
6.87,1085.0,1.3,558.0,32.5,2.58,0.28,24.0,9.0,11.4,17.4,0
7.11,1725.0,4.3,47.0,37.62,1.44,1.51,18.0,7.0,16.3,7.3,0
7.02,353.0,1.8,131.0,10.82,0.74,0.24,0.0,0.0,6.3,3.5,1
6.95,423.0,0.4,185.0,25.79,0.68,0.06,0.0,0.0,4.5,2.6,1
7.08,769.0,0.0,651.0,26.2,1.77,2.32,21.0,3.0,6.2,12.5,0
6.46,519.0,6.6,172.0,24.62,2.8,0.0,17.0,10.0,11.9,10.8,0
7.2,924.0,6.1,671.0,59.54,0.87,0.75,21.0,11.0,12.2,0.0,0
4.39,2211.0,2.4,526.0,21.81,2.48,2.7,30.0,7.0,11.6,18.6,0
7.89,1080.0,4.9,707.0,67.38,2.15,0.36,28.0,,1.9,10.8,0
6.05,771.0,4.0,214.0,34.67,2.32,0.14,20.0,12.0,22.1,14.5,0
4.61,1932.0,13.5,452.0,67.61,1.61,1.74,15.0,19.0,33.4,11.4,0
10.84,605.0,7.1,287.0,31.44,1.84,2.27,30.0,11.0,15.1,11.2,0
6.63,545.0,9.6,333.0,36.93,1.6,0.29,,13.0,3.7,21.2,0
5.5,1173.0,4.9,452.0,50.87,1.7,2.5,19.0,3.0,10.6,16.7,0
5.13,697.0,9.3,358.0,52.81,0.85,1.23,25.0,9.0,12.6,11.0,0
10.89,938.0,4.0,306.0,36.87,1.4,0.82,13.0,6.0,12.4,0.0,0
5.94,1162.0,2.9,244.0,46.21,1.92,1.29,13.0,8.0,1.9,20.2,0
6.28,608.0,12.1,419.0,53.29,1.63,2.5,16.0,9.0,8.7,9.5,0
7.04,323.0,1.2,205.0,21.2,0.71,0.08,0.0,0.0,4.6,1.8,1
8.63,985.0,3.9,249.0,40.43,2.62,2.61,,11.0,16.1,8.1,0
7.08,1234.0,2.8,584.0,44.0,0.48,1.37,21.0,11.0,4.0,12.9,0
6.32,1007.0,5.2,538.0,41.04,3.71,0.0,17.0,3.0,10.0,16.7,1
8.6,1158.0,4.5,587.0,36.35,1.7,1.75,14.0,11.0,22.3,10.3,0
7.58,1662.0,10.5,65.0,30.16,1.69,1.39,17.0,9.0,15.1,13.2,0
7.91,279.0,2.4,110.0,24.73,0.76,0.12,0.0,0.0,3.5,0.2,1
10.01,676.0,3.9,427.0,63.06,2.06,0.38,11.0,8.0,17.4,19.5,1
8.81,819.0,2.9,703.0,50.08,1.0,0.78,,,12.6,14.3,0
7.53,396.0,1.4,159.0,23.72,0.42,0.24,0.0,0.0,0.0,1.3,1
7.24,206.0,2.0,199.0,8.81,0.86,0.25,0.0,0.0,2.5,1.7,1
7.55,1332.0,7.8,76.0,46.41,2.16,1.45,15.0,8.0,22.7,2.1,0
7.49,172.0,2.2,149.0,20.91,0.64,0.25,0.0,0.0,0.9,3.4,1
5.74,703.0,1.4,435.0,67.37,1.13,0.8,15.0,10.0,16.3,19.2,0
7.31,289.0,1.9,186.0,37.83,0.87,0.23,,0.0,2.7,2.9,1
7.82,1041.0,1.7,289.0,34.66,0.89,1.29,21.0,,19.3,17.7,0
7.32,366.0,1.9,159.0,26.28,0.44,0.2,0.0,,4.1,1.3,1
6.58,1067.0,5.6,710.0,57.64,1.3,0.84,26.0,7.0,13.2,12.5,0
6.67,1104.0,0.0,388.0,60.26,2.59,0.67,,6.0,5.9,11.5,0
4.99,1120.0,6.7,545.0,25.5,0.78,3.21,16.0,7.0,17.4,20.2,0
9.93,385.0,0.0,337.0,28.13,2.26,1.71,22.0,10.0,19.0,14.5,0
6.49,851.0,8.0,459.0,3.75,1.18,2.96,15.0,12.0,13.7,14.2,0
7.64,307.0,1.8,152.0,13.53,0.46,0.15,0.0,0.0,2.4,3.9,1
7.43,351.0,0.2,164.0,1.83,0.85,0.26,0.0,,3.9,0.8,1
5.82,451.0,5.3,544.0,51.95,3.53,0.42,,5.0,22.7,9.7,0
5.93,2130.0,0.0,267.0,51.56,1.04,0.36,27.0,4.0,0.0,22.4,0
7.85,362.0,1.2,178.0,7.97,0.74,0.09,0.0,0.0,1.8,2.5,1
5.75,1243.0,0.0,725.0,47.7,2.6,2.63,17.0,6.0,8.7,14.6,0
8.61,1670.0,0.5,356.0,38.79,1.36,0.81,19.0,6.0,8.6,6.4,0
6.85,222.0,1.2,170.0,31.53,0.86,0.18,0.0,0.0,6.9,3.8,1
4.51,776.0,8.8,151.0,63.66,2.62,1.81,20.0,10.0,10.3,13.6,0
7.41,397.0,1.2,182.0,10.96,0.85,0.11,0.0,0.0,2.0,3.3,1
7.8,382.0,0.4,177.0,36.5,0.9,0.25,0.0,0.0,3.0,3.7,1
10.14,1496.0,8.5,163.0,53.52,1.72,1.35,23.0,9.0,20.6,11.6,0
5.17,1129.0,5.3,417.0,54.5,2.36,2.5,23.0,,11.6,10.5,0
7.67,241.0,1.3,150.0,12.83,0.48,0.07,0.0,0.0,3.8,3.8,1
3.74,395.0,5.3,40.0,48.57,1.44,2.6,14.0,9.0,8.8,8.0,0
7.35,983.0,5.2,396.0,58.31,1.91,0.0,20.0,8.0,12.2,6.4,0
7.35,358.0,2.9,217.0,25.43,0.7,0.19,0.0,0.0,1.7,2.5,1
7.85,1410.0,4.8,440.0,47.44,1.28,2.56,21.0,3.0,16.2,11.1,1
6.89,546.0,8.0,378.0,70.17,2.44,0.68,32.0,6.0,13.1,8.3,0
7.59,358.0,0.0,146.0,25.96,0.98,0.12,0.0,0.0,3.5,4.8,1
7.65,443.0,0.3,168.0,9.91,0.52,0.29,0.0,0.0,2.6,4.3,1
5.65,378.0,7.0,280.0,21.36,2.47,1.74,17.0,6.0,2.9,8.3,0
7.26,1031.0,2.2,369.0,32.14,2.9,1.83,20.0,5.0,12.3,10.4,0
4.8,988.0,8.0,554.0,33.51,1.67,1.72,,6.0,9.5,17.0,0
9.75,1582.0,5.9,431.0,37.75,1.36,0.0,29.0,10.0,7.3,15.7,0
7.24,372.0,1.5,181.0,19.24,0.86,0.35,0.0,0.0,3.9,1.0,1
5.47,1355.0,3.7,519.0,57.18,2.97,2.63,20.0,4.0,13.6,3.3,0
13.53,1713.0,3.8,591.0,48.55,1.79,0.24,26.0,7.0,14.6,9.9,0
7.49,542.0,4.3,492.0,69.0,0.85,0.6,20.0,,2.9,6.4,0
6.14,1064.0,5.7,87.0,36.93,2.29,0.7,23.0,5.0,19.4,10.3,0
10.42,847.0,6.7,20.0,34.63,1.79,2.17,22.0,7.0,17.0,0.0,0
7.15,343.0,0.5,203.0,19.57,0.73,0.1,,0.0,1.5,1.7,1
6.95,1468.0,6.6,421.0,46.57,2.11,1.28,14.0,6.0,6.3,12.9,0
7.68,151.0,1.7,103.0,19.55,0.66,0.17,0.0,,4.3,2.1,1
6.33,1297.0,10.3,338.0,50.25,1.2,1.8,,10.0,0.0,4.8,0
7.26,351.0,1.3,243.0,23.69,0.82,0.25,0.0,0.0,2.9,1.9,1
4.15,1019.0,8.4,560.0,75.22,1.61,1.01,17.0,13.0,5.6,9.8,0
4.75,862.0,4.3,240.0,36.06,2.5,1.48,35.0,4.0,4.5,9.5,0
8.2,1422.0,2.9,409.0,46.15,1.8,1.16,23.0,7.0,24.5,1.9,0
7.28,240.0,1.9,173.0,30.43,0.87,0.21,0.0,0.0,3.4,3.9,1
9.68,890.0,7.9,499.0,31.44,0.69,1.71,21.0,,12.3,17.1,0
7.21,459.0,0.1,201.0,22.81,0.55,0.27,0.0,0.0,2.4,2.2,1
7.39,431.0,1.2,294.0,13.3,0.26,0.17,0.0,0.0,2.9,7.0,1
6.01,657.0,5.9,74.0,25.74,2.21,2.11,22.0,8.0,1.4,12.3,0
7.61,77.0,2.5,163.0,20.52,0.93,0.0,0.0,0.0,5.0,0.8,1
8.18,1414.0,1.9,510.0,51.54,1.64,2.41,25.0,9.0,21.4,16.6,0
7.86,539.0,2.4,355.0,42.12,3.05,1.12,,14.0,12.5,16.8,0
7.38,252.0,1.9,159.0,19.33,0.85,0.28,,0.0,3.6,0.0,1
6.29,1859.0,6.6,308.0,42.73,0.73,3.2,21.0,8.0,13.8,24.3,0
4.13,1464.0,0.0,606.0,58.98,3.34,0.0,16.0,8.0,13.2,21.9,0
3.98,555.0,11.0,406.0,48.47,1.3,1.64,12.0,7.0,13.2,9.5,0
7.33,1073.0,8.4,121.0,67.21,1.38,2.15,17.0,,0.3,6.5,0
8.95,720.0,6.7,668.0,30.83,1.23,0.0,26.0,7.0,4.5,0.0,0
6.77,1497.0,4.1,463.0,46.44,3.24,1.77,21.0,8.0,21.1,20.8,0
4.38,922.0,5.9,324.0,57.64,0.79,0.99,18.0,6.0,5.4,20.6,0
6.08,1140.0,2.3,298.0,45.63,1.56,1.16,19.0,4.0,15.0,10.7,0
8.19,691.0,0.0,424.0,48.3,1.17,1.56,25.0,3.0,23.5,1.9,0
6.96,1208.0,5.1,384.0,37.44,1.82,1.18,17.0,5.0,7.3,12.1,1
10.07,1235.0,3.2,283.0,55.7,1.48,0.0,19.0,7.0,10.8,17.6,0
4.98,969.0,4.6,442.0,30.01,2.02,0.98,,3.0,0.2,11.0,0
9.05,1539.0,5.6,400.0,53.0,3.46,0.39,13.0,9.0,6.5,1.8,0
6.4,1018.0,6.2,491.0,41.48,2.87,0.0,17.0,13.0,10.4,13.8,0
11.4,2190.0,1.7,175.0,40.94,2.72,1.88,17.0,6.0,8.6,9.6,0
6.91,1363.0,2.0,751.0,59.44,1.1,1.23,22.0,9.0,7.8,11.4,0
6.6,694.0,9.3,386.0,59.03,0.37,1.74,18.0,3.0,11.7,11.7,0
5.41,658.0,2.5,386.0,36.21,2.04,3.63,19.0,,18.9,1.9,0
7.97,897.0,7.5,349.0,53.82,1.44,3.45,16.0,4.0,1.1,8.0,0
10.29,704.0,7.5,169.0,51.65,1.13,1.35,11.0,6.0,15.0,12.2,0
8.57,771.0,8.1,519.0,34.96,2.2,0.0,12.0,,9.9,8.5,0
7.34,318.0,0.4,410.0,58.81,0.5,1.92,16.0,7.0,3.5,9.3,0
7.15,215.0,1.9,188.0,19.25,0.93,0.24,0.0,0.0,3.7,0.0,1
9.11,806.0,7.5,601.0,27.73,0.62,1.08,,,5.1,6.7,0
7.34,194.0,0.8,190.0,23.1,0.73,0.05,0.0,,0.6,3.0,1
8.15,300.0,1.6,197.0,30.14,0.81,0.07,0.0,,2.7,3.4,1
7.83,571.0,6.3,366.0,74.35,0.38,1.47,17.0,,5.3,24.3,0
4.46,699.0,7.8,649.0,35.83,0.75,0.1,17.0,11.0,10.3,11.0,0
4.45,2190.0,6.8,356.0,57.1,1.05,2.0,19.0,6.0,13.6,7.7,1
6.28,1287.0,3.0,833.0,51.77,2.37,0.7,,10.0,27.2,17.0,0
2.9,1341.0,6.3,403.0,23.34,1.52,2.36,21.0,7.0,0.0,13.5,0
7.18,1366.0,0.2,602.0,42.27,2.9,1.38,12.0,13.0,2.0,12.8,0
6.55,825.0,7.9,380.0,47.33,1.42,1.0,18.0,8.0,15.7,14.5,0
9.1,1443.0,8.7,476.0,29.9,2.03,0.84,22.0,5.0,15.0,21.2,0
5.75,1079.0,10.1,252.0,46.61,1.15,0.87,23.0,5.0,7.0,0.0,0
6.84,724.0,7.5,258.0,56.35,1.17,0.0,21.0,6.0,13.5,8.8,0
7.03,650.0,2.2,466.0,41.37,2.29,1.96,24.0,7.0,13.4,21.2,0
7.02,1108.0,8.6,237.0,15.43,1.19,2.29,16.0,6.0,18.2,14.2,0
8.39,1188.0,2.9,504.0,32.02,1.37,0.91,23.0,6.0,9.4,12.6,0
5.29,1089.0,2.0,417.0,49.41,1.65,1.04,25.0,6.0,10.0,21.2,0
7.34,311.0,0.8,176.0,28.45,0.74,0.39,0.0,0.0,3.5,6.9,1
10.82,1618.0,7.0,373.0,39.35,1.95,0.73,22.0,10.0,8.7,9.0,0
7.35,271.0,1.1,156.0,27.63,0.98,0.25,0.0,0.0,3.3,3.3,1
9.47,541.0,3.7,569.0,54.38,1.03,1.4,10.0,9.0,15.0,7.3,0
6.01,1152.0,4.6,167.0,20.27,1.79,1.64,17.0,9.0,9.5,15.3,0
6.0,575.0,6.3,259.0,59.45,1.28,1.34,22.0,10.0,14.3,14.6,0
7.62,1026.0,9.0,545.0,60.6,1.98,1.11,23.0,9.0,5.9,7.7,0
7.59,307.0,0.9,181.0,20.81,0.87,0.29,0.0,0.0,4.8,2.6,1
4.93,1509.0,4.9,584.0,26.59,2.34,1.6,26.0,10.0,12.1,26.8,0
4.41,792.0,0.0,319.0,39.74,1.39,1.92,20.0,10.0,12.6,16.1,0
7.11,472.0,5.0,897.0,46.13,1.93,0.99,16.0,10.0,15.6,15.2,0
5.66,0.0,5.5,687.0,49.3,1.89,1.65,30.0,,25.2,0.0,0
10.78,835.0,7.6,512.0,52.08,4.4,1.36,13.0,12.0,13.7,7.3,0
6.16,1368.0,7.2,465.0,22.51,0.86,0.68,16.0,4.0,18.2,21.7,0
6.18,213.0,8.4,409.0,62.02,1.56,0.74,14.0,7.0,1.4,12.1,0
7.85,323.0,1.3,100.0,5.79,0.8,0.09,0.0,0.0,3.5,4.7,1
6.17,639.0,4.9,339.0,84.08,1.78,2.08,24.0,6.0,12.1,7.8,0
9.39,1005.0,4.2,496.0,22.64,1.01,2.52,16.0,10.0,17.6,16.5,0
6.6,1095.0,6.6,43.0,37.24,1.83,1.26,26.0,11.0,22.2,14.7,0
9.97,721.0,0.0,356.0,35.51,2.08,3.3,22.0,8.0,18.5,8.8,0
6.76,1053.0,7.2,240.0,52.29,2.42,2.86,22.0,3.0,13.6,14.4,0
